customer_id,timestamp,event_type,device,category
U0288,2025-01-06 23:12:00,product_view,mobile,Stationery
U0288,2025-01-06 03:04:00,product_view,mobile,Office Supplies
U0288,2025-01-14 13:08:00,page_view,desktop,Office Supplies
U0288,2025-01-17 07:06:00,page_view,mobile,Furniture
U0288,2025-01-27 19:12:00,checkout,mobile,Furniture
U0288,2025-01-12 04:09:00,add_to_cart,mobile,Stationery
U0288,2025-01-17 21:28:00,page_view,desktop,Stationery
U0288,2025-01-15 04:46:00,page_view,tablet,Furniture
U0288,2025-01-04 17:25:00,page_view,tablet,Stationery
U0289,2025-01-01 15:10:00,add_to_cart,mobile,Furniture
U0289,2025-01-20 04:41:00,page_view,tablet,Electronics
U0289,2025-01-27 10:36:00,product_view,tablet,Computers
U0289,2025-01-19 07:06:00,product_view,mobile,Computers
U0289,2025-01-28 14:14:00,page_view,tablet,Computers
U0289,2025-01-19 07:07:00,product_view,mobile,Office Supplies
U0289,2025-01-16 00:53:00,page_view,tablet,Computers
U0289,2025-01-27 13:53:00,product_view,tablet,Computers
U0289,2025-01-17 10:36:00,page_view,tablet,Electronics
U0289,2025-01-17 02:26:00,page_view,desktop,Electronics
U0290,2025-01-27 22:00:00,page_view,tablet,Electronics
U0290,2025-01-16 17:42:00,add_to_cart,mobile,Furniture
U0290,2025-01-24 06:22:00,add_to_cart,desktop,Computers
U0290,2025-01-02 23:22:00,page_view,desktop,Furniture
U0290,2025-01-12 01:34:00,add_to_cart,mobile,Furniture
U0290,2025-01-22 00:41:00,page_view,tablet,Stationery
U0290,2025-01-19 00:47:00,page_view,tablet,Furniture
U0290,2025-01-24 18:33:00,product_view,tablet,Computers
U0290,2025-01-09 06:38:00,page_view,desktop,Furniture
U0290,2025-01-22 04:47:00,page_view,mobile,Office Supplies
U0291,2025-01-08 18:00:00,page_view,desktop,Stationery
U0291,2025-01-16 14:57:00,product_view,tablet,Computers
U0291,2025-01-16 06:43:00,checkout,desktop,Office Supplies
U0291,2025-01-21 06:25:00,product_view,tablet,Electronics
U0291,2025-01-16 08:03:00,product_view,tablet,Electronics
U0291,2025-01-01 01:42:00,page_view,desktop,Office Supplies
U0291,2025-01-28 08:00:00,product_view,desktop,Office Supplies
U0291,2025-01-12 20:16:00,product_view,tablet,Stationery
U0291,2025-01-18 11:37:00,page_view,desktop,Electronics
U0291,2025-01-11 04:17:00,product_view,desktop,Electronics
U0292,2025-01-05 03:02:00,page_view,desktop,Furniture
U0292,2025-01-21 23:05:00,add_to_cart,desktop,Stationery
U0292,2025-01-13 21:34:00,add_to_cart,mobile,Office Supplies
U0292,2025-01-19 12:20:00,product_view,desktop,Computers
U0292,2025-01-04 12:21:00,add_to_cart,mobile,Computers
U0292,2025-01-26 02:06:00,product_view,mobile,Furniture
U0292,2025-01-04 08:49:00,product_view,desktop,Electronics
U0292,2025-01-18 11:52:00,page_view,desktop,Furniture
U0292,2025-01-21 00:04:00,page_view,mobile,Office Supplies
U0292,2025-01-02 10:02:00,product_view,desktop,Electronics
U0293,2025-01-24 01:58:00,page_view,mobile,Stationery
U0293,2025-01-09 13:40:00,product_view,mobile,Computers
U0293,2025-01-18 12:41:00,product_view,desktop,Computers
U0293,2025-01-02 08:00:00,page_view,desktop,Computers
U0293,2025-01-04 03:14:00,page_view,mobile,Stationery
U0293,2025-01-15 08:07:00,product_view,mobile,Electronics
U0293,2025-01-26 02:54:00,add_to_cart,mobile,Furniture
U0293,2025-01-29 08:43:00,add_to_cart,tablet,Furniture
U0293,2025-01-28 17:57:00,page_view,mobile,Stationery
U0293,2025-01-09 16:11:00,add_to_cart,tablet,Electronics
U0294,2025-01-07 00:22:00,page_view,mobile,Office Supplies
U0294,2025-01-21 06:55:00,add_to_cart,desktop,Furniture
U0294,2025-01-30 11:57:00,page_view,tablet,Electronics
U0294,2025-01-18 15:08:00,page_view,tablet,Furniture
U0294,2025-01-27 10:10:00,page_view,mobile,Office Supplies
U0294,2025-01-13 14:55:00,page_view,tablet,Stationery
U0294,2025-01-28 14:40:00,page_view,mobile,Electronics
U0294,2025-01-21 18:51:00,product_view,desktop,Computers
U0294,2025-01-12 06:44:00,purchase,mobile,Computers
U0294,2025-01-14 19:37:00,checkout,desktop,Office Supplies
U0295,2025-01-30 20:45:00,page_view,mobile,Electronics
U0295,2025-01-04 12:28:00,product_view,tablet,Office Supplies
U0295,2025-01-21 21:44:00,add_to_cart,tablet,Stationery
U0295,2025-01-27 09:51:00,page_view,tablet,Office Supplies
U0295,2025-01-05 16:31:00,add_to_cart,desktop,Electronics
U0295,2025-01-02 17:24:00,purchase,desktop,Office Supplies
U0295,2025-01-08 16:43:00,page_view,tablet,Office Supplies
U0295,2025-01-30 09:09:00,add_to_cart,desktop,Computers
U0295,2025-01-22 09:30:00,page_view,desktop,Office Supplies
U0295,2025-01-17 06:04:00,page_view,tablet,Electronics
U0296,2025-01-19 21:04:00,purchase,tablet,Stationery
U0296,2025-01-27 20:09:00,page_view,tablet,Electronics
U0296,2025-01-13 06:15:00,add_to_cart,mobile,Office Supplies
U0296,2025-01-28 18:59:00,page_view,mobile,Computers
U0296,2025-01-24 02:58:00,add_to_cart,tablet,Furniture
U0296,2025-01-28 06:54:00,checkout,desktop,Furniture
U0296,2025-01-27 19:37:00,product_view,tablet,Office Supplies
U0296,2025-01-10 22:32:00,add_to_cart,mobile,Furniture
U0296,2025-01-21 18:38:00,page_view,desktop,Office Supplies
U0296,2025-01-29 15:36:00,product_view,desktop,Stationery
U0297,2025-01-12 13:12:00,add_to_cart,desktop,Electronics
U0297,2025-01-17 03:30:00,page_view,mobile,Furniture
U0297,2025-01-07 11:01:00,add_to_cart,mobile,Computers
U0297,2025-01-24 00:49:00,page_view,desktop,Electronics
U0297,2025-01-29 23:18:00,page_view,tablet,Electronics
U0297,2025-01-14 06:08:00,purchase,desktop,Furniture
U0297,2025-01-30 00:25:00,page_view,mobile,Electronics
U0297,2025-01-14 13:15:00,product_view,desktop,Stationery
U0297,2025-01-30 20:25:00,page_view,tablet,Office Supplies
U0297,2025-01-19 17:05:00,product_view,desktop,Office Supplies
U0298,2025-01-22 10:20:00,product_view,tablet,Electronics
U0298,2025-01-08 00:34:00,product_view,mobile,Office Supplies
U0298,2025-01-14 16:33:00,page_view,mobile,Stationery
U0298,2025-01-19 16:18:00,product_view,mobile,Computers
U0298,2025-01-29 09:02:00,add_to_cart,tablet,Computers
U0298,2025-01-08 22:58:00,page_view,tablet,Office Supplies
U0298,2025-01-10 11:36:00,product_view,mobile,Computers
U0298,2025-01-26 01:11:00,product_view,desktop,Computers
U0298,2025-01-22 12:23:00,product_view,tablet,Stationery
U0298,2025-01-09 06:35:00,page_view,tablet,Computers
U0299,2025-01-12 01:13:00,page_view,desktop,Stationery
U0299,2025-01-18 04:49:00,product_view,mobile,Computers
U0299,2025-01-10 21:39:00,product_view,tablet,Electronics
U0299,2025-01-12 04:08:00,page_view,tablet,Furniture
U0299,2025-01-28 05:44:00,page_view,mobile,Furniture
U0299,2025-01-28 09:00:00,page_view,desktop,Electronics
U0299,2025-01-28 06:56:00,product_view,mobile,Stationery
U0299,2025-01-24 14:52:00,product_view,tablet,Office Supplies
U0299,2025-01-07 23:24:00,product_view,mobile,Computers
U0299,2025-01-03 05:17:00,checkout,tablet,Furniture
U0300,2025-01-09 04:59:00,page_view,tablet,Office Supplies
U0300,2025-01-14 03:37:00,checkout,desktop,Stationery
U0300,2025-01-13 05:59:00,page_view,desktop,Computers
U0300,2025-01-14 23:21:00,add_to_cart,mobile,Stationery
U0300,2025-01-10 21:19:00,product_view,tablet,Electronics
U0300,2025-01-27 18:49:00,page_view,desktop,Stationery
U0300,2025-01-28 14:41:00,checkout,tablet,Stationery
U0300,2025-01-04 08:04:00,product_view,mobile,Electronics
U0300,2025-01-17 22:43:00,add_to_cart,desktop,Stationery
U0300,2025-01-26 08:11:00,product_view,desktop,Electronics
U0301,2025-01-13 17:12:00,page_view,mobile,Furniture
U0301,2025-01-19 11:02:00,page_view,mobile,Electronics
U0301,2025-01-11 02:29:00,add_to_cart,desktop,Furniture
U0301,2025-01-19 19:22:00,page_view,mobile,Office Supplies
U0301,2025-01-07 20:32:00,page_view,desktop,Stationery
U0301,2025-01-06 14:10:00,add_to_cart,mobile,Furniture
U0301,2025-01-01 03:33:00,page_view,desktop,Stationery
U0301,2025-01-05 23:13:00,product_view,tablet,Furniture
U0301,2025-01-26 02:15:00,purchase,desktop,Computers
U0301,2025-01-06 11:49:00,checkout,tablet,Electronics
U0302,2025-01-03 12:07:00,page_view,mobile,Office Supplies
U0302,2025-01-22 05:25:00,page_view,tablet,Stationery
U0302,2025-01-06 16:43:00,checkout,desktop,Stationery
U0302,2025-01-22 21:06:00,purchase,mobile,Computers
U0302,2025-01-26 00:38:00,checkout,tablet,Office Supplies
U0302,2025-01-01 14:31:00,product_view,tablet,Stationery
U0302,2025-01-19 19:33:00,page_view,mobile,Stationery
U0302,2025-01-19 09:10:00,page_view,desktop,Stationery
U0302,2025-01-05 16:55:00,page_view,tablet,Office Supplies
U0302,2025-01-06 05:00:00,page_view,mobile,Furniture
U0303,2025-01-21 06:16:00,page_view,mobile,Office Supplies
U0303,2025-01-06 15:37:00,checkout,tablet,Stationery
U0303,2025-01-17 06:00:00,purchase,desktop,Stationery
U0303,2025-01-08 23:41:00,checkout,mobile,Stationery
U0303,2025-01-24 08:07:00,product_view,desktop,Stationery
U0303,2025-01-20 03:38:00,purchase,mobile,Computers
U0303,2025-01-30 03:43:00,page_view,mobile,Stationery
U0303,2025-01-13 00:05:00,checkout,tablet,Furniture
U0303,2025-01-05 11:44:00,page_view,desktop,Electronics
U0303,2025-01-07 10:57:00,add_to_cart,tablet,Office Supplies
U0304,2025-01-22 03:19:00,add_to_cart,tablet,Stationery
U0304,2025-01-17 11:46:00,page_view,tablet,Office Supplies
U0304,2025-01-07 11:37:00,add_to_cart,desktop,Office Supplies
U0304,2025-01-30 02:31:00,product_view,mobile,Furniture
U0304,2025-01-12 14:11:00,page_view,desktop,Electronics
U0304,2025-01-09 17:24:00,page_view,tablet,Furniture
U0304,2025-01-04 11:45:00,checkout,mobile,Electronics
U0304,2025-01-22 01:18:00,checkout,tablet,Stationery
U0304,2025-01-28 23:05:00,purchase,desktop,Electronics
U0304,2025-01-22 13:27:00,page_view,desktop,Stationery
U0305,2025-01-01 16:05:00,page_view,tablet,Computers
U0305,2025-01-01 13:06:00,purchase,mobile,Stationery
U0305,2025-01-21 07:39:00,page_view,desktop,Computers
U0305,2025-01-24 11:52:00,add_to_cart,desktop,Electronics
U0305,2025-01-28 07:03:00,product_view,mobile,Stationery
U0305,2025-01-24 00:39:00,page_view,mobile,Electronics
U0305,2025-01-07 06:50:00,checkout,mobile,Computers
U0305,2025-01-07 22:08:00,product_view,mobile,Computers
U0305,2025-01-14 09:45:00,product_view,tablet,Stationery
U0305,2025-01-20 19:17:00,add_to_cart,mobile,Office Supplies
U0306,2025-01-29 03:42:00,page_view,mobile,Office Supplies
U0306,2025-01-20 13:18:00,page_view,desktop,Office Supplies
U0306,2025-01-25 02:04:00,page_view,tablet,Stationery
U0306,2025-01-10 06:27:00,purchase,tablet,Stationery
U0306,2025-01-19 08:59:00,page_view,mobile,Computers
U0306,2025-01-22 01:58:00,checkout,mobile,Computers
U0306,2025-01-06 14:58:00,page_view,desktop,Electronics
U0306,2025-01-11 15:16:00,page_view,tablet,Office Supplies
U0306,2025-01-20 04:14:00,checkout,tablet,Furniture
U0306,2025-01-11 21:58:00,add_to_cart,mobile,Electronics
U0307,2025-01-22 07:19:00,page_view,mobile,Furniture
U0307,2025-01-22 08:18:00,page_view,mobile,Furniture
U0307,2025-01-30 07:47:00,product_view,mobile,Stationery
U0307,2025-01-14 18:23:00,add_to_cart,tablet,Stationery
U0307,2025-01-29 20:52:00,page_view,tablet,Stationery
U0307,2025-01-28 12:15:00,page_view,desktop,Computers
U0307,2025-01-01 05:04:00,page_view,mobile,Office Supplies
U0307,2025-01-24 11:28:00,add_to_cart,mobile,Furniture
U0307,2025-01-27 05:33:00,product_view,mobile,Furniture
U0307,2025-01-28 03:55:00,page_view,tablet,Furniture
U0308,2025-01-21 17:36:00,checkout,tablet,Office Supplies
U0308,2025-01-03 02:09:00,product_view,desktop,Computers
U0308,2025-01-26 06:50:00,product_view,tablet,Stationery
U0308,2025-01-14 19:37:00,product_view,tablet,Electronics
U0308,2025-01-11 18:05:00,page_view,desktop,Furniture
U0308,2025-01-30 17:19:00,product_view,tablet,Office Supplies
U0308,2025-01-03 12:25:00,product_view,mobile,Stationery
U0308,2025-01-24 17:11:00,page_view,tablet,Electronics
U0308,2025-01-21 11:45:00,page_view,tablet,Computers
U0308,2025-01-01 18:45:00,page_view,desktop,Electronics
U0309,2025-01-06 05:48:00,page_view,mobile,Computers
U0309,2025-01-09 01:38:00,page_view,tablet,Computers
U0309,2025-01-20 20:54:00,page_view,tablet,Electronics
U0309,2025-01-12 17:30:00,checkout,tablet,Computers
U0309,2025-01-14 11:16:00,page_view,desktop,Office Supplies
U0309,2025-01-16 05:58:00,page_view,desktop,Electronics
U0309,2025-01-01 21:45:00,product_view,mobile,Furniture
U0309,2025-01-25 23:21:00,page_view,desktop,Office Supplies
U0309,2025-01-07 01:41:00,product_view,tablet,Office Supplies
U0309,2025-01-01 21:53:00,product_view,desktop,Office Supplies
U0310,2025-01-16 18:54:00,product_view,mobile,Electronics
U0310,2025-01-06 22:14:00,add_to_cart,desktop,Furniture
U0310,2025-01-13 19:38:00,add_to_cart,mobile,Electronics
U0310,2025-01-02 02:10:00,page_view,mobile,Computers
U0310,2025-01-15 16:05:00,checkout,mobile,Computers
U0310,2025-01-13 14:25:00,page_view,mobile,Furniture
U0310,2025-01-28 18:20:00,product_view,desktop,Electronics
U0310,2025-01-30 15:24:00,purchase,desktop,Computers
U0310,2025-01-19 21:16:00,product_view,tablet,Electronics
U0310,2025-01-20 14:41:00,add_to_cart,mobile,Electronics
U0311,2025-01-21 09:36:00,product_view,desktop,Electronics
U0311,2025-01-04 04:29:00,page_view,tablet,Computers
U0311,2025-01-29 15:33:00,product_view,desktop,Stationery
U0311,2025-01-20 00:12:00,purchase,mobile,Office Supplies
U0311,2025-01-06 13:00:00,product_view,desktop,Electronics
U0311,2025-01-01 04:42:00,purchase,mobile,Office Supplies
U0311,2025-01-08 09:55:00,page_view,tablet,Computers
U0311,2025-01-20 07:57:00,page_view,desktop,Computers
U0311,2025-01-15 12:15:00,page_view,mobile,Office Supplies
U0311,2025-01-09 18:03:00,add_to_cart,desktop,Furniture
U0312,2025-01-12 18:35:00,page_view,desktop,Furniture
U0312,2025-01-10 23:28:00,checkout,mobile,Computers
U0312,2025-01-12 06:13:00,page_view,mobile,Computers
U0312,2025-01-23 16:00:00,page_view,tablet,Office Supplies
U0312,2025-01-14 16:02:00,page_view,mobile,Office Supplies
U0312,2025-01-29 19:46:00,page_view,desktop,Electronics
U0312,2025-01-19 22:20:00,product_view,tablet,Stationery
U0312,2025-01-25 02:07:00,page_view,mobile,Electronics
U0312,2025-01-21 00:43:00,page_view,desktop,Office Supplies
U0312,2025-01-11 11:46:00,checkout,mobile,Electronics
U0313,2025-01-09 00:41:00,checkout,mobile,Office Supplies
U0313,2025-01-29 11:49:00,product_view,tablet,Electronics
U0313,2025-01-21 23:46:00,product_view,tablet,Computers
U0313,2025-01-18 14:40:00,page_view,mobile,Furniture
U0313,2025-01-03 17:23:00,checkout,tablet,Computers
U0313,2025-01-01 23:18:00,product_view,desktop,Office Supplies
U0313,2025-01-12 17:43:00,page_view,desktop,Furniture
U0313,2025-01-16 08:54:00,page_view,mobile,Furniture
U0313,2025-01-26 03:54:00,page_view,mobile,Office Supplies
U0313,2025-01-23 16:41:00,add_to_cart,desktop,Furniture
U0314,2025-01-26 06:13:00,add_to_cart,desktop,Electronics
U0314,2025-01-24 00:28:00,product_view,tablet,Electronics
U0314,2025-01-16 09:56:00,product_view,mobile,Electronics
U0314,2025-01-02 11:30:00,product_view,tablet,Office Supplies
U0314,2025-01-27 20:01:00,product_view,mobile,Computers
U0314,2025-01-01 22:42:00,page_view,tablet,Office Supplies
U0314,2025-01-17 14:44:00,product_view,mobile,Furniture
U0314,2025-01-12 13:57:00,page_view,mobile,Computers
U0314,2025-01-02 17:37:00,product_view,tablet,Furniture
U0314,2025-01-05 19:40:00,product_view,mobile,Stationery
U0315,2025-01-06 07:24:00,page_view,desktop,Office Supplies
U0315,2025-01-23 02:07:00,product_view,mobile,Electronics
U0315,2025-01-04 13:13:00,page_view,mobile,Computers
U0315,2025-01-24 04:58:00,product_view,mobile,Stationery
U0315,2025-01-28 04:08:00,page_view,mobile,Stationery
U0315,2025-01-13 11:41:00,page_view,mobile,Computers
U0315,2025-01-10 16:09:00,purchase,tablet,Electronics
U0315,2025-01-07 05:36:00,checkout,mobile,Furniture
U0315,2025-01-22 09:54:00,page_view,mobile,Computers
U0315,2025-01-21 19:48:00,page_view,desktop,Furniture
U0316,2025-01-01 04:03:00,add_to_cart,mobile,Stationery
U0316,2025-01-29 11:06:00,product_view,mobile,Computers
U0316,2025-01-23 22:53:00,checkout,mobile,Office Supplies
U0316,2025-01-04 20:23:00,product_view,mobile,Stationery
U0316,2025-01-24 16:38:00,page_view,desktop,Furniture
U0316,2025-01-08 06:52:00,product_view,mobile,Electronics
U0316,2025-01-10 09:49:00,add_to_cart,desktop,Office Supplies
U0316,2025-01-25 13:20:00,page_view,mobile,Electronics
U0316,2025-01-06 21:15:00,checkout,desktop,Stationery
U0316,2025-01-10 10:33:00,page_view,mobile,Electronics
U0317,2025-01-15 10:31:00,product_view,tablet,Stationery
U0317,2025-01-19 11:31:00,page_view,tablet,Electronics
U0317,2025-01-09 17:19:00,purchase,desktop,Office Supplies
U0317,2025-01-04 22:09:00,page_view,mobile,Furniture
U0317,2025-01-18 12:01:00,product_view,desktop,Furniture
U0317,2025-01-14 13:38:00,add_to_cart,mobile,Electronics
U0317,2025-01-10 03:22:00,page_view,tablet,Stationery
U0317,2025-01-01 00:29:00,product_view,desktop,Computers
U0317,2025-01-07 22:40:00,product_view,desktop,Office Supplies
U0317,2025-01-09 22:37:00,product_view,desktop,Furniture
U0318,2025-01-02 16:25:00,add_to_cart,mobile,Furniture
U0318,2025-01-14 13:32:00,page_view,tablet,Furniture
U0318,2025-01-12 20:27:00,page_view,tablet,Office Supplies
U0318,2025-01-01 13:43:00,add_to_cart,mobile,Computers
U0318,2025-01-17 11:54:00,product_view,mobile,Furniture
U0318,2025-01-21 09:29:00,page_view,desktop,Electronics
U0318,2025-01-02 21:51:00,page_view,mobile,Computers
U0318,2025-01-04 14:56:00,checkout,tablet,Stationery
U0318,2025-01-16 20:49:00,add_to_cart,mobile,Furniture
U0318,2025-01-04 03:34:00,product_view,mobile,Computers
U0319,2025-01-03 15:28:00,add_to_cart,mobile,Furniture
U0319,2025-01-30 05:03:00,page_view,tablet,Office Supplies
U0319,2025-01-18 01:52:00,purchase,desktop,Electronics
U0319,2025-01-24 07:40:00,product_view,desktop,Office Supplies
U0319,2025-01-24 04:11:00,product_view,mobile,Office Supplies
U0319,2025-01-16 13:14:00,page_view,tablet,Office Supplies
U0319,2025-01-02 21:28:00,page_view,tablet,Office Supplies
U0319,2025-01-05 22:45:00,checkout,desktop,Computers
U0319,2025-01-20 00:47:00,checkout,desktop,Electronics
U0319,2025-01-27 07:29:00,page_view,mobile,Computers
U0320,2025-01-08 07:19:00,page_view,desktop,Computers
U0320,2025-01-29 19:41:00,product_view,tablet,Electronics
U0320,2025-01-22 03:13:00,page_view,tablet,Computers
U0320,2025-01-27 14:51:00,page_view,mobile,Office Supplies
U0320,2025-01-24 10:08:00,product_view,desktop,Electronics
U0320,2025-01-06 09:42:00,page_view,desktop,Computers
U0320,2025-01-10 23:12:00,product_view,desktop,Office Supplies
U0320,2025-01-27 02:56:00,add_to_cart,tablet,Office Supplies
U0320,2025-01-26 21:07:00,page_view,desktop,Office Supplies
U0320,2025-01-23 09:26:00,purchase,mobile,Office Supplies
U0321,2025-01-04 18:27:00,add_to_cart,desktop,Furniture
U0321,2025-01-08 12:45:00,page_view,tablet,Stationery
U0321,2025-01-11 07:30:00,page_view,mobile,Electronics
U0321,2025-01-20 06:24:00,product_view,desktop,Stationery
U0321,2025-01-19 08:38:00,product_view,mobile,Furniture
U0321,2025-01-04 02:18:00,add_to_cart,desktop,Computers
U0321,2025-01-05 02:53:00,product_view,desktop,Furniture
U0321,2025-01-09 10:09:00,product_view,tablet,Stationery
U0321,2025-01-13 14:46:00,page_view,desktop,Computers
U0321,2025-01-10 03:17:00,checkout,desktop,Furniture
U0322,2025-01-21 18:55:00,page_view,desktop,Computers
U0322,2025-01-01 14:19:00,page_view,mobile,Electronics
U0322,2025-01-22 16:47:00,page_view,desktop,Computers
U0322,2025-01-20 08:20:00,page_view,mobile,Furniture
U0322,2025-01-29 03:33:00,page_view,mobile,Stationery
U0322,2025-01-23 01:04:00,checkout,tablet,Office Supplies
U0322,2025-01-22 23:32:00,product_view,tablet,Furniture
U0322,2025-01-08 03:30:00,product_view,mobile,Electronics
U0322,2025-01-01 18:44:00,page_view,desktop,Electronics
U0322,2025-01-16 20:44:00,product_view,tablet,Electronics
U0323,2025-01-13 02:33:00,product_view,tablet,Stationery
U0323,2025-01-13 12:06:00,product_view,desktop,Electronics
U0323,2025-01-23 04:30:00,product_view,mobile,Electronics
U0323,2025-01-22 02:30:00,product_view,mobile,Office Supplies
U0323,2025-01-25 06:29:00,page_view,desktop,Office Supplies
U0323,2025-01-26 23:36:00,add_to_cart,tablet,Office Supplies
U0323,2025-01-23 05:06:00,product_view,tablet,Furniture
U0323,2025-01-20 20:09:00,page_view,mobile,Stationery
U0323,2025-01-15 05:05:00,product_view,mobile,Stationery
U0323,2025-01-19 12:10:00,page_view,mobile,Office Supplies
U0324,2025-01-27 05:43:00,add_to_cart,desktop,Furniture
U0324,2025-01-07 18:14:00,checkout,mobile,Computers
U0324,2025-01-11 19:03:00,page_view,mobile,Electronics
U0324,2025-01-07 22:02:00,page_view,desktop,Office Supplies
U0324,2025-01-29 09:58:00,page_view,mobile,Furniture
U0324,2025-01-26 17:59:00,product_view,tablet,Office Supplies
U0324,2025-01-14 20:16:00,page_view,mobile,Office Supplies
U0324,2025-01-12 11:52:00,add_to_cart,desktop,Stationery
U0324,2025-01-09 03:04:00,product_view,mobile,Computers
U0324,2025-01-03 00:12:00,page_view,tablet,Furniture
U0325,2025-01-01 07:59:00,page_view,tablet,Computers
U0325,2025-01-30 17:43:00,product_view,mobile,Stationery
U0325,2025-01-30 16:00:00,product_view,desktop,Computers
U0325,2025-01-02 21:39:00,product_view,mobile,Office Supplies
U0325,2025-01-25 22:43:00,page_view,mobile,Electronics
U0325,2025-01-23 05:49:00,product_view,desktop,Computers
U0325,2025-01-14 01:41:00,product_view,tablet,Office Supplies
U0325,2025-01-07 12:06:00,page_view,mobile,Office Supplies
U0325,2025-01-09 22:56:00,page_view,desktop,Stationery
U0325,2025-01-02 23:04:00,product_view,mobile,Furniture
U0326,2025-01-10 21:06:00,page_view,desktop,Electronics
U0326,2025-01-16 01:00:00,product_view,tablet,Computers
U0326,2025-01-06 01:09:00,page_view,desktop,Stationery
U0326,2025-01-10 12:21:00,page_view,tablet,Furniture
U0326,2025-01-29 13:51:00,purchase,desktop,Computers
U0326,2025-01-29 15:24:00,page_view,desktop,Stationery
U0326,2025-01-28 15:16:00,page_view,mobile,Office Supplies
U0326,2025-01-08 04:37:00,page_view,mobile,Stationery
U0326,2025-01-02 08:25:00,add_to_cart,tablet,Furniture
U0326,2025-01-07 03:54:00,product_view,tablet,Stationery
U0327,2025-01-18 17:30:00,product_view,mobile,Electronics
U0327,2025-01-27 19:28:00,product_view,mobile,Furniture
U0327,2025-01-01 08:28:00,page_view,desktop,Office Supplies
U0327,2025-01-27 02:25:00,checkout,mobile,Electronics
U0327,2025-01-06 06:18:00,page_view,desktop,Electronics
U0327,2025-01-15 20:02:00,purchase,desktop,Computers
U0327,2025-01-17 17:26:00,page_view,desktop,Computers
U0327,2025-01-10 14:55:00,page_view,desktop,Office Supplies
U0327,2025-01-25 06:34:00,product_view,tablet,Electronics
U0327,2025-01-13 05:46:00,product_view,desktop,Furniture
U0328,2025-01-12 07:43:00,checkout,mobile,Stationery
U0328,2025-01-07 19:45:00,product_view,mobile,Stationery
U0328,2025-01-29 01:40:00,page_view,mobile,Electronics
U0328,2025-01-02 17:56:00,page_view,tablet,Office Supplies
U0328,2025-01-15 13:40:00,product_view,desktop,Electronics
U0328,2025-01-07 00:57:00,product_view,desktop,Furniture
U0328,2025-01-21 20:42:00,page_view,mobile,Electronics
U0328,2025-01-24 06:09:00,add_to_cart,tablet,Electronics
U0328,2025-01-26 18:52:00,purchase,desktop,Furniture
U0328,2025-01-28 15:20:00,add_to_cart,desktop,Furniture
U0329,2025-01-23 23:35:00,product_view,tablet,Computers
U0329,2025-01-28 15:27:00,page_view,desktop,Furniture
U0329,2025-01-13 02:55:00,page_view,tablet,Electronics
U0329,2025-01-25 05:50:00,page_view,desktop,Furniture
U0329,2025-01-03 09:56:00,page_view,desktop,Office Supplies
U0329,2025-01-27 02:36:00,add_to_cart,mobile,Furniture
U0329,2025-01-04 14:20:00,page_view,mobile,Computers
U0329,2025-01-10 20:43:00,page_view,tablet,Electronics
U0329,2025-01-22 04:15:00,page_view,desktop,Office Supplies
U0329,2025-01-07 09:21:00,page_view,desktop,Furniture
U0330,2025-01-28 22:12:00,page_view,desktop,Stationery
U0330,2025-01-06 14:56:00,product_view,desktop,Computers
U0330,2025-01-07 11:11:00,product_view,mobile,Computers
U0330,2025-01-13 23:43:00,product_view,tablet,Computers
U0330,2025-01-19 15:01:00,product_view,desktop,Computers
U0330,2025-01-24 14:04:00,page_view,tablet,Stationery
U0330,2025-01-17 12:50:00,product_view,desktop,Stationery
U0330,2025-01-23 10:34:00,page_view,mobile,Furniture
U0330,2025-01-13 13:01:00,page_view,mobile,Computers
U0330,2025-01-05 06:48:00,product_view,mobile,Electronics
U0331,2025-01-28 04:44:00,page_view,mobile,Electronics
U0331,2025-01-29 18:55:00,add_to_cart,tablet,Stationery
U0331,2025-01-03 13:36:00,product_view,tablet,Office Supplies
U0331,2025-01-08 12:09:00,add_to_cart,mobile,Furniture
U0331,2025-01-12 07:41:00,page_view,desktop,Electronics
U0331,2025-01-27 13:22:00,product_view,desktop,Electronics
U0331,2025-01-21 19:35:00,page_view,tablet,Office Supplies
U0331,2025-01-26 19:58:00,page_view,tablet,Office Supplies
U0331,2025-01-08 04:21:00,page_view,tablet,Furniture
U0331,2025-01-26 00:51:00,add_to_cart,mobile,Computers
U0332,2025-01-03 20:33:00,page_view,desktop,Office Supplies
U0332,2025-01-23 22:26:00,add_to_cart,tablet,Computers
U0332,2025-01-02 10:49:00,page_view,tablet,Stationery
U0332,2025-01-10 17:19:00,page_view,desktop,Office Supplies
U0332,2025-01-16 13:53:00,page_view,desktop,Stationery
U0332,2025-01-18 05:13:00,product_view,mobile,Furniture
U0332,2025-01-22 18:02:00,product_view,tablet,Office Supplies
U0332,2025-01-13 22:39:00,product_view,desktop,Computers
U0332,2025-01-15 17:57:00,checkout,tablet,Office Supplies
U0332,2025-01-22 20:27:00,page_view,desktop,Furniture
U0333,2025-01-20 11:49:00,purchase,mobile,Office Supplies
U0333,2025-01-11 22:14:00,product_view,mobile,Stationery
U0333,2025-01-10 05:12:00,page_view,desktop,Furniture
U0333,2025-01-18 19:47:00,page_view,tablet,Stationery
U0333,2025-01-30 18:41:00,add_to_cart,desktop,Stationery
U0333,2025-01-13 13:43:00,checkout,desktop,Office Supplies
U0333,2025-01-09 07:18:00,page_view,tablet,Computers
